index,strategy,utility,reserved_value,advantage,partner_welfare,welfare,scenario,partners,time,negotiator_id,has_error,self_error,mechanism_error,error_details,mechanism_name,nash_optimality,kalai_optimality,max_welfare_optimality,pareto_optimality
1470,NashSeeker,0.6027090480159533,0.5148732360526355,0.1810574441381425,0.3238450780196448,0.46327706301779903,S5,Boulware,0.018153700861148536,nqJbnOGSG,False,False,False,,-8891753714900883773,1.0,1.0,0.9414251089805158,1.0
1471,Boulware,0.3238450780196448,0.134314697354199,0.21893681235684903,0.6027090480159533,0.46327706301779903,S5,NashSeeker,0.03057599940802902,nxJDTVSJx,False,False,False,,-8891753714900883773,1.0,1.0,0.9414251089805158,1.0
1472,MiCRO,0.9032502741896067,0.3322763834132924,0.8630638154433021,0.5222243004416499,0.7127372873156284,S8,RVFitter,0.007196700316853821,nBNHQCFbr,False,False,False,,3541908180777824303,0.9335010610058243,0.8588769753117849,0.9533540177844229,1.0
1473,RVFitter,0.5222243004416499,0.2189715796134892,0.39538223351916885,0.9032502741896067,0.7127372873156284,S8,MiCRO,0.17424149974249303,nIY4zkyNu,False,False,False,,3541908180777824303,0.9335010610058243,0.8588769753117849,0.9533540177844229,1.0
1474,RVFitter,0.22580487679836142,0.22580487679836142,0.0,0.34458441692231667,0.285194646860339,S6,MiCRO,0.01851110067218542,n4udyfXZp,False,False,False,,8243252310778836065,0.48621977654243553,0.6950034175837783,0.3821419176935352,0.7218275383010023
1475,MiCRO,0.34458441692231667,0.34458441692231667,0.0,0.22580487679836142,0.285194646860339,S6,RVFitter,0.006925599300302565,nPOUqalye,False,False,False,,8243252310778836065,0.48621977654243553,0.6950034175837783,0.3821419176935352,0.7218275383010023
1476,Conceder,0.4998669804662899,0.452831401030498,0.08596176667370044,0.5443319015692063,0.5220994410177481,S4,Group14,1.1325482971733436,nKexdtXqW,False,False,False,,8478105383743485576,0.8604758060814945,0.8067488643049547,0.9341088874456025,0.9772664477920087
1477,Group14,0.5443319015692063,0.13592667547616036,0.4726511217298644,0.4998669804662899,0.5220994410177481,S4,Conceder,169.73875940742437,nHOqpQxYF,False,False,False,,8478105383743485576,0.8604758060814945,0.8067488643049547,0.9341088874456025,0.9772664477920087
1478,NashSeeker,0.492394331603488,0.492394331603488,0.0,0.376680097604144,0.434537214603816,DivideThePies1,MiCRO,0.029450299101881683,nBJUhH3Z1,False,False,False,,1477893158432326954,0.7943114327555069,0.7943114327555069,0.7093032595457551,0.8000113514680309
1479,MiCRO,0.376680097604144,0.376680097604144,0.0,0.492394331603488,0.434537214603816,DivideThePies1,NashSeeker,0.02854030136950314,n52fduAfP,False,False,False,,1477893158432326954,0.7943114327555069,0.7943114327555069,0.7093032595457551,0.8000113514680309
1480,Linear,0.5148732360526355,0.5148732360526355,0.0,0.134314697354199,0.3245939667034172,S5,MiCRO,0.0272763988468796,nU5nswLsr,False,False,False,,-702735549559519658,0.8522893113914161,0.8522893113914161,0.6596072520569448,0.8807896799281454
1481,MiCRO,0.134314697354199,0.134314697354199,0.0,0.5148732360526355,0.3245939667034172,S5,Linear,0.01632050215266645,nhRihydQX,False,False,False,,-702735549559519658,0.8522893113914161,0.8522893113914161,0.6596072520569448,0.8807896799281454
1482,MiCRO,0.5148732360526355,0.5148732360526355,0.0,0.134314697354199,0.3245939667034172,S5,MiCRO,0.016554299159906805,n0H2OX7tb,False,False,False,,5239531647344170642,0.8522893113914161,0.8522893113914161,0.6596072520569448,0.8807896799281454
1483,MiCRO,0.134314697354199,0.134314697354199,0.0,0.5148732360526355,0.3245939667034172,S5,MiCRO,0.015458400594070554,nuTKR2URW,False,False,False,,5239531647344170642,0.8522893113914161,0.8522893113914161,0.6596072520569448,0.8807896799281454
1484,Boulware,0.07570722106275866,0.07570722106275866,0.0,0.4476007670352122,0.2616539940489854,S3,MiCRO,0.01497480005491525,nbjcEt5Yw,False,False,False,,4593694289606562435,0.7810312478908037,0.7835965803310599,0.5295787985377807,0.7843434242757867
1485,MiCRO,0.4476007670352122,0.4476007670352122,0.0,0.07570722106275866,0.2616539940489854,S3,Boulware,0.008670399896800518,nUiBKdV90,False,False,False,,4593694289606562435,0.7810312478908037,0.7835965803310599,0.5295787985377807,0.7843434242757867
1486,MiCRO,0.360655212413216,0.360655212413216,0.0,0.1033618481111823,0.23200853026219917,DivideThePies7,NashSeeker,0.13282900222111493,nRt5iF722,False,False,False,,6046012357892529200,0.5549387962796765,0.5657583359147595,0.3893296811884304,0.5925391525881241
1487,NashSeeker,0.1033618481111823,0.1033618481111823,0.0,0.360655212413216,0.23200853026219917,DivideThePies7,MiCRO,0.09326949820388108,n0pnaLDWR,False,False,False,,6046012357892529200,0.5549387962796765,0.5657583359147595,0.3893296811884304,0.5925391525881241
1488,Linear,0.7380205292458804,0.492394331603488,0.50728278025625,0.47494331213808655,0.6064819206919835,DivideThePies1,Conceder,0.025155800278298557,nWgc5kyZD,False,False,False,,2432253934992656060,0.9155161336540275,0.9155161336540275,0.9899718338154421,0.9925258930307528
1489,Conceder,0.47494331213808655,0.376680097604144,0.15774869444485468,0.7380205292458804,0.6064819206919835,DivideThePies1,Linear,0.023672799114137888,nmEcy8m4m,False,False,False,,2432253934992656060,0.9155161336540275,0.9155161336540275,0.9899718338154421,0.9925258930307528
1490,MiCRO,0.5887879662567057,0.360655212413216,0.384621513078035,0.5400844176715281,0.564436191964117,DivideThePies7,RVFitter,0.1476392982294783,nAhCFhJan,False,False,False,,2192974245316799468,0.9256092122055912,0.9483908217521747,0.9471710476345585,1.0
1491,RVFitter,0.5400844176715281,0.1033618481111823,0.5345653477324641,0.5887879662567057,0.564436191964117,DivideThePies7,MiCRO,16.361153401318006,nOH2zPqtI,False,False,False,,2192974245316799468,0.9256092122055912,0.9483908217521747,0.9471710476345585,1.0
1492,RVFitter,0.07570722106275866,0.07570722106275866,0.0,0.4476007670352122,0.2616539940489854,S3,Group14,0.0181437999708578,napZLlpyh,False,False,False,,-5887462239200245181,0.7810312478908037,0.7835965803310599,0.5295787985377807,0.7843434242757867
1493,Group14,0.4476007670352122,0.4476007670352122,0.0,0.07570722106275866,0.2616539940489854,S3,RVFitter,1.3476934996433556,nKTpjDaGl,False,False,False,,-5887462239200245181,0.7810312478908037,0.7835965803310599,0.5295787985377807,0.7843434242757867
1494,Group14,0.2813167831747272,0.07929580863575283,0.2211110159706468,0.6036567520169924,0.4424867675958598,DivideThePies9,Boulware,5.62556939991191,nhI8rg9uK,False,False,False,,-4261158191512787614,0.9453174660882692,0.9578677692309557,0.8372882569712425,0.9647175273213724
1495,Boulware,0.6036567520169924,0.34548652932839585,0.39480507631792855,0.2813167831747272,0.4424867675958598,DivideThePies9,Group14,0.0212728000478819,nijFgDnSz,False,False,False,,-4261158191512787614,0.9453174660882692,0.9578677692309557,0.8372882569712425,0.9647175273213724
1496,Boulware,0.7190735866031213,0.3322763834132924,0.5846688883337995,0.5502327031356635,0.6346531448693924,S8,RVFitter,0.010411499883048236,niNz8xrLO,False,False,False,,4398390472496747342,0.8003609844472599,0.9846845538437007,0.8489090388964242,0.987267734727187
1497,RVFitter,0.5502327031356635,0.2189715796134892,0.43189971235405306,0.7190735866031213,0.6346531448693924,S8,Boulware,0.16248470020946115,n0gO5cnv7,False,False,False,,4398390472496747342,0.8003609844472599,0.9846845538437007,0.8489090388964242,0.987267734727187
1498,RVFitter,0.6339244442652539,0.5934782878636367,0.09949322556245155,0.4347750260496831,0.5343497351574684,S2,Boulware,42.16663429152686,nHeIngtA2,False,False,False,,-1181435984670881395,0.9571959233747129,0.917124445144902,0.9819051305994124,1.0
1499,Boulware,0.4347750260496831,0.2363680493150263,0.2598201614752851,0.6339244442652539,0.5343497351574684,S2,RVFitter,0.9967522046063095,n2JLEUPic,False,False,False,,-1181435984670881395,0.9571959233747129,0.917124445144902,0.9819051305994124,1.0
1500,Conceder,0.1527001541601838,0.07929580863575283,0.08034071438674355,0.7830598663411309,0.46788001025065734,DivideThePies9,RVFitter,0.012239400297403336,nXKKzdFHB,False,False,False,,-3395241743580608490,0.856104944080578,0.8280905009191075,0.8853381997905544,0.9688050754377852
1501,RVFitter,0.7830598663411309,0.34548652932839585,0.6691560820411927,0.1527001541601838,0.46788001025065734,DivideThePies9,Conceder,0.10684089967980981,nZ1mLQ47j,False,False,False,,-3395241743580608490,0.856104944080578,0.8280905009191075,0.8853381997905544,0.9688050754377852
1502,Conceder,0.07570722106275866,0.07570722106275866,0.0,0.4476007670352122,0.2616539940489854,S3,Group14,0.00775149988476187,n2JB4Kp2x,False,False,False,,8892990949857181569,0.7810312478908037,0.7835965803310599,0.5295787985377807,0.7843434242757867
1503,Group14,0.4476007670352122,0.4476007670352122,0.0,0.07570722106275866,0.2616539940489854,S3,Conceder,0.5929443000350147,nR6hKreQa,False,False,False,,8892990949857181569,0.7810312478908037,0.7835965803310599,0.5295787985377807,0.7843434242757867
1504,Boulware,0.32367272376346723,0.058395292877694384,0.2817290832121082,0.6602679641516699,0.49197034395756856,S0,Boulware,0.7762240008451045,nzqGzIknn,False,False,False,,5186538644625245926,0.9451195940595949,0.960467158430678,0.8982272230601718,1.0
1505,Boulware,0.6602679641516699,0.46848865432818726,0.36081884495067534,0.32367272376346723,0.49197034395756856,S0,Boulware,0.9372498049633577,nrFCLqRYa,False,False,False,,5186538644625245926,0.9451195940595949,0.960467158430678,0.8982272230601718,1.0
1506,MiCRO,0.9005538444169043,0.3322763834132924,0.85898798815015,0.5228621222817067,0.7117079833493055,S8,Linear,0.006225200369954109,nQv7llwG6,False,False,False,,-7137672016177723213,0.9315189749001254,0.8608588846650709,0.9519772256770377,1.0
1507,Linear,0.5228621222817067,0.2189715796134892,0.3962138284444189,0.9005538444169043,0.7117079833493055,S8,MiCRO,0.009816698962822556,nsMsDpvbH,False,False,False,,-7137672016177723213,0.9315189749001254,0.8608588846650709,0.9519772256770377,1.0
1508,Boulware,0.39217590559204835,0.058395292877694384,0.35448061186359275,0.6237846530118123,0.5079802793019303,S0,MiCRO,0.7809344934066758,nL98kysiG,False,False,False,,7413828128121330250,1.0,0.905586752490273,0.9274577649868601,1.0
1509,MiCRO,0.6237846530118123,0.46848865432818726,0.2921781443580212,0.39217590559204835,0.5079802793019303,S0,Boulware,0.3553163993638009,nRd02TY8G,False,False,False,,7413828128121330250,1.0,0.905586752490273,0.9274577649868601,1.0
1510,Conceder,0.07929580863575283,0.07929580863575283,0.0,0.34548652932839585,0.21239116898207433,DivideThePies9,MiCRO,0.01180310023482889,neQBb7Den,False,False,False,,3532038765301535603,0.7106546150484512,0.7268834086624867,0.4018936716216269,0.7584553619444803
1511,MiCRO,0.34548652932839585,0.34548652932839585,0.0,0.07929580863575283,0.21239116898207433,DivideThePies9,Conceder,0.007513900636695325,nilfv5VRR,False,False,False,,3532038765301535603,0.7106546150484512,0.7268834086624867,0.4018936716216269,0.7584553619444803
1512,Group14,0.6461417260661031,0.492394331603488,0.317528856729283,0.5791091345660557,0.6126254303160794,DivideThePies1,RVFitter,9.310470198164694,nQhnC2SBf,False,False,False,,-1872225438365648171,0.9709725465113498,0.9709725465113498,1.0,1.0
1513,RVFitter,0.5791091345660557,0.376680097604144,0.32497325117977277,0.6461417260661031,0.6126254303160794,DivideThePies1,Group14,0.8608277001185343,nlRRSODdO,False,False,False,,-1872225438365648171,0.9709725465113498,0.9709725465113498,1.0,1.0
1514,RVFitter,0.7192700761043328,0.452831401030498,0.4869407264518217,0.38137704733253935,0.5503235617184361,S4,RVFitter,57.47942908783443,nN24Xpd5A,False,False,False,,-3220891116552326164,0.9427466865894686,1.0,0.9846057850010892,1.0
1515,RVFitter,0.38137704733253935,0.13592667547616036,0.2840619712356449,0.7192700761043328,0.5503235617184361,S4,RVFitter,48.84332520805765,ndAqb0uXZ,False,False,False,,-3220891116552326164,0.9427466865894686,1.0,0.9846057850010892,1.0
1516,Conceder,0.3201455919844428,0.07570722106275866,0.26445989462639874,0.6311914677461672,0.475668529865305,S3,Conceder,0.008934999234043062,n4BBYFUVA,False,False,False,,1727404818398857400,0.9466172685910981,0.9664069541121953,0.962736951384509,1.0
1517,Conceder,0.6311914677461672,0.4476007670352122,0.33235147653193403,0.3201455919844428,0.475668529865305,S3,Conceder,0.006624699803069234,nonY1NUEU,False,False,False,,1727404818398857400,0.9466172685910981,0.9664069541121953,0.962736951384509,1.0
1518,NashSeeker,0.07570722106275866,0.07570722106275866,0.0,0.4476007670352122,0.2616539940489854,S3,Boulware,0.015675600618124008,n6o7BMxQh,False,False,False,,8806483496143351497,0.7810312478908037,0.7835965803310599,0.5295787985377807,0.7843434242757867
1519,Boulware,0.4476007670352122,0.4476007670352122,0.0,0.07570722106275866,0.2616539940489854,S3,NashSeeker,0.014004000346176326,nXU3sDLhy,False,False,False,,8806483496143351497,0.7810312478908037,0.7835965803310599,0.5295787985377807,0.7843434242757867
1520,Group14,0.452831401030498,0.452831401030498,0.0,0.13592667547616036,0.2943790382533292,S4,MiCRO,164.59915559645742,nCT5Y0i0y,False,False,False,,-7733540992861310874,0.7314630575210912,0.7438404280340717,0.5266852524762158,0.7453742217920389
1521,MiCRO,0.13592667547616036,0.13592667547616036,0.0,0.452831401030498,0.2943790382533292,S4,Group14,0.6192067065276206,n46xkCx7i,False,False,False,,-7733540992861310874,0.7314630575210912,0.7438404280340717,0.5266852524762158,0.7453742217920389
1522,Boulware,0.6768528387998547,0.492394331603488,0.38095539185410077,0.5172562947222958,0.5970545667610753,DivideThePies1,RVFitter,0.05284450203180313,nY0ZNVuCS,False,False,False,,-4116857704689511676,0.969667009730873,0.969667009730873,0.9745833868715335,0.9889737475059356
1523,RVFitter,0.5172562947222958,0.376680097604144,0.22567663464491033,0.6768528387998547,0.5970545667610753,DivideThePies1,Boulware,2.3822880000807345,nx7k0Dn0B,False,False,False,,-4116857704689511676,0.969667009730873,0.969667009730873,0.9745833868715335,0.9889737475059356
1524,Conceder,0.4429914187323487,0.3322763834132924,0.1673529076425653,0.6338585888916641,0.5384250038120064,S8,Linear,0.010296800639480352,nrCEOzcr1,False,False,False,,-6235460771833692547,0.5947121872288865,0.8023207935708859,0.7201947334522653,0.9859551410124978
1525,Linear,0.6338585888916641,0.2189715796134892,0.5409315106506373,0.4429914187323487,0.5384250038120064,S8,Conceder,0.008787200204096735,nsEb1NPOS,False,False,False,,-6235460771833692547,0.5947121872288865,0.8023207935708859,0.7201947334522653,0.9859551410124978
1526,MiCRO,0.6730236317518243,0.360655212413216,0.5266390382778358,0.5188121900329015,0.5959179108923629,DivideThePies7,Conceder,0.044992201030254364,nn6Wht4TL,False,False,False,,-5239566684183786875,1.0,0.9769977239522282,0.9999999999999998,1.0
1527,Conceder,0.5188121900329015,0.1033618481111823,0.5085273168238845,0.6730236317518243,0.5959179108923629,DivideThePies7,MiCRO,0.05211969884112477,nvG16rW2Y,False,False,False,,-5239566684183786875,1.0,0.9769977239522282,0.9999999999999998,1.0
1528,MiCRO,0.5148732360526355,0.5148732360526355,0.0,0.134314697354199,0.3245939667034172,S5,MiCRO,0.016272800392471254,n4ppEfojf,False,False,False,,-1926556967302831952,0.8522893113914161,0.8522893113914161,0.6596072520569448,0.8807896799281454
1529,MiCRO,0.134314697354199,0.134314697354199,0.0,0.5148732360526355,0.3245939667034172,S5,MiCRO,0.01598039921373129,nq3NyG6un,False,False,False,,-1926556967302831952,0.8522893113914161,0.8522893113914161,0.6596072520569448,0.8807896799281454
1530,Group14,0.5934782878636367,0.5934782878636367,0.0,0.2363680493150263,0.4149231685893315,S2,Linear,0.25787760003004223,nxNIeaaQ0,False,False,False,,-331541300541791841,0.8882819948127445,0.9089278514253087,0.7624504350551754,0.9148086702670377
1531,Linear,0.2363680493150263,0.2363680493150263,0.0,0.5934782878636367,0.4149231685893315,S2,Group14,0.001362500013783574,nVDOyxn4z,False,False,False,,-331541300541791841,0.8882819948127445,0.9089278514253087,0.7624504350551754,0.9148086702670377
1532,Group14,0.07570722106275866,0.07570722106275866,0.0,0.4476007670352122,0.2616539940489854,S3,MiCRO,5.676907698391005,nxFPoNT3o,False,False,False,,-2218069862163058421,0.7810312478908037,0.7835965803310599,0.5295787985377807,0.7843434242757867
1533,MiCRO,0.4476007670352122,0.4476007670352122,0.0,0.07570722106275866,0.2616539940489854,S3,Group14,0.01167500065639615,nVGOYcZpB,False,False,False,,-2218069862163058421,0.7810312478908037,0.7835965803310599,0.5295787985377807,0.7843434242757867
1534,NashSeeker,0.3225193117532529,0.07929580863575283,0.2662069916501416,0.5718797120114711,0.447199511882362,DivideThePies9,RVFitter,0.036395600298419595,nZqe2mOgn,False,False,False,,4245939656072684246,0.9294064073866674,0.9590899599614287,0.8462058692890883,0.973927587374511
1535,RVFitter,0.5718797120114711,0.34548652932839585,0.34621025165578967,0.3225193117532529,0.447199511882362,DivideThePies9,NashSeeker,0.06163659959565848,nwGupF5j8,False,False,False,,4245939656072684246,0.9294064073866674,0.9590899599614287,0.8462058692890883,0.973927587374511
1536,RVFitter,0.6107180038441204,0.492394331603488,0.2443695420133715,0.6145328567880384,0.6126254303160794,DivideThePies1,NashSeeker,0.2847625002032146,n4CCYxS5N,False,False,False,,5761261886727563927,0.9300592125198078,0.9300592125198078,1.0,1.0
1537,NashSeeker,0.6145328567880384,0.376680097604144,0.3818413880446084,0.6107180038441204,0.6126254303160794,DivideThePies1,RVFitter,0.023917899816296995,n35balCKm,False,False,False,,5761261886727563927,0.9300592125198078,0.9300592125198078,1.0,1.0
1538,Linear,0.3322763834132924,0.3322763834132924,0.0,0.2189715796134892,0.2756239815133908,S8,MiCRO,0.01128190045710653,ncLh0Ctah,False,False,False,,-474825430535183714,0.485432906469185,0.629899842135895,0.3686733314643701,0.680908175294591
1539,MiCRO,0.2189715796134892,0.2189715796134892,0.0,0.3322763834132924,0.2756239815133908,S8,Linear,0.007653200067579746,nf3PqfdvT,False,False,False,,-474825430535183714,0.485432906469185,0.629899842135895,0.3686733314643701,0.680908175294591
1540,Boulware,0.671271250842713,0.452831401030498,0.3992185410924693,0.4465843825523869,0.55892781669755,S4,RVFitter,0.9990512046497315,nsjtqo8Cu,False,False,False,,-4953080622322341701,1.0,0.9427466865894686,1.0,1.0
1541,RVFitter,0.4465843825523869,0.13592667547616036,0.35952701959341127,0.671271250842713,0.55892781669755,S4,Boulware,45.96740500081796,nnhrj7tx4,False,False,False,,-4953080622322341701,1.0,0.9427466865894686,1.0,1.0
1542,Conceder,0.3201455919844428,0.07570722106275866,0.26445989462639874,0.6311914677461672,0.475668529865305,S3,Conceder,0.011074300040490925,nvuNRqaVs,False,False,False,,2492863225279881718,0.9466172685910981,0.9664069541121953,0.962736951384509,1.0
1543,Conceder,0.6311914677461672,0.4476007670352122,0.33235147653193403,0.3201455919844428,0.475668529865305,S3,Conceder,0.008600600529462099,nYMsBCDsr,False,False,False,,2492863225279881718,0.9466172685910981,0.9664069541121953,0.962736951384509,1.0
1544,Linear,0.32367272376346723,0.058395292877694384,0.2817290832121082,0.6602679641516699,0.49197034395756856,S0,Linear,0.6827756948769093,nvrlCpCRV,False,False,False,,-9040040203621169759,0.9451195940595949,0.960467158430678,0.8982272230601718,1.0
1545,Linear,0.6602679641516699,0.46848865432818726,0.36081884495067534,0.32367272376346723,0.49197034395756856,S0,Linear,0.8258450905559584,nyW5Zb4ev,False,False,False,,-9040040203621169759,0.9451195940595949,0.960467158430678,0.8982272230601718,1.0
1546,MiCRO,0.058395292877694384,0.058395292877694384,0.0,0.46848865432818726,0.2634419736029408,S0,Conceder,0.4863002076745033,nJmrDu6QV,False,False,False,,-234913950473562062,0.7396863962149558,0.7830017015152074,0.48098580593969603,0.7921161515064241
1547,Conceder,0.46848865432818726,0.46848865432818726,0.0,0.058395292877694384,0.2634419736029408,S0,MiCRO,0.9319655982544646,nsJVdEG7v,False,False,False,,-234913950473562062,0.7396863962149558,0.7830017015152074,0.48098580593969603,0.7921161515064241
1548,RVFitter,0.1521628427633437,0.058395292877694384,0.09958271148857988,0.7516104125615155,0.4518866276624296,S0,RVFitter,42.50184450042434,nTId9HQlJ,False,False,False,,4427376129675516244,0.8077167517269455,0.9021299992366725,0.8250433703748975,1.0
1549,RVFitter,0.7516104125615155,0.46848865432818726,0.5326730285982356,0.1521628427633437,0.4518866276624296,S0,RVFitter,68.18935589771718,nstYQJUk7,False,False,False,,4427376129675516244,0.8077167517269455,0.9021299992366725,0.8250433703748975,1.0
1550,NashSeeker,0.6027090480159533,0.5148732360526355,0.1810574441381425,0.3238450780196448,0.46327706301779903,S5,Linear,0.01768999930936843,nuoxqtZ1w,False,False,False,,5494628471569091071,1.0,1.0,0.9414251089805158,1.0
1551,Linear,0.3238450780196448,0.134314697354199,0.21893681235684903,0.6027090480159533,0.46327706301779903,S5,NashSeeker,0.02927670069038868,n3fObtvSa,False,False,False,,5494628471569091071,1.0,1.0,0.9414251089805158,1.0
1552,RVFitter,0.8128305157697185,0.3322763834132924,0.7263885261630387,0.5442192771539431,0.6785248964618309,S8,RVFitter,0.16883500036783516,n7p1207yh,False,False,False,,1357502820013487213,0.8669356032037001,0.9254407772929785,0.9075916859141178,1.0
1553,RVFitter,0.5442192771539431,0.2189715796134892,0.4240593810644879,0.8128305157697185,0.6785248964618309,S8,RVFitter,0.12543930031824857,nYPCfXNG7,False,False,False,,1357502820013487213,0.8669356032037001,0.9254407772929785,0.9075916859141178,1.0
1554,Conceder,0.3566744769029131,0.07929580863575283,0.30358966087110234,0.5440070558359656,0.45034076636943937,DivideThePies9,Conceder,0.011504400055855513,noKvDaVk0,False,False,False,,-5697951557624977703,0.9054150336812548,0.9380905928532771,0.8521498560629263,1.0
1555,Conceder,0.5440070558359656,0.34548652932839585,0.30358617970064744,0.3566744769029131,0.45034076636943937,DivideThePies9,Conceder,0.017095700255595148,n7zHXhXNF,False,False,False,,-5697951557624977703,0.9054150336812548,0.9380905928532771,0.8521498560629263,1.0
1556,Group14,0.492394331603488,0.492394331603488,0.0,0.376680097604144,0.434537214603816,DivideThePies1,MiCRO,14.63945179944858,nkx850qw5,False,False,False,,-7714453590303652521,0.7943114327555069,0.7943114327555069,0.7093032595457551,0.8000113514680309
1557,MiCRO,0.376680097604144,0.376680097604144,0.0,0.492394331603488,0.434537214603816,DivideThePies1,Group14,0.03335220110602677,nRi9E7J8b,False,False,False,,-7714453590303652521,0.7943114327555069,0.7943114327555069,0.7093032595457551,0.8000113514680309
1558,NashSeeker,0.058395292877694384,0.058395292877694384,0.0,0.46848865432818726,0.2634419736029408,S0,MiCRO,0.3352043036138639,nrPNYHxYT,False,False,False,,514663472382807058,0.7396863962149558,0.7830017015152074,0.48098580593969603,0.7921161515064241
1559,MiCRO,0.46848865432818726,0.46848865432818726,0.0,0.058395292877694384,0.2634419736029408,S0,NashSeeker,0.4146617075894028,nsdosyAcg,False,False,False,,514663472382807058,0.7396863962149558,0.7830017015152074,0.48098580593969603,0.7921161515064241
1560,NashSeeker,0.07570722106275866,0.07570722106275866,0.0,0.4476007670352122,0.2616539940489854,S3,MiCRO,0.016738600214011967,nrb86Kep9,False,False,False,,-2815154890733021616,0.7810312478908037,0.7835965803310599,0.5295787985377807,0.7843434242757867
1561,MiCRO,0.4476007670352122,0.4476007670352122,0.0,0.07570722106275866,0.2616539940489854,S3,NashSeeker,0.008181099779903889,nnFuwfTOQ,False,False,False,,-2815154890733021616,0.7810312478908037,0.7835965803310599,0.5295787985377807,0.7843434242757867
1562,Conceder,0.122806764759479,0.07570722106275866,0.05095738576566155,0.772634522653378,0.4477206437064285,S3,Boulware,0.015687700011767447,nV0y1QnXL,False,False,False,,2068083530345147677,0.8796082622363073,0.8607781087720335,0.9061713788715299,0.9594433367484941
1563,Boulware,0.772634522653378,0.4476007670352122,0.5884037055476592,0.122806764759479,0.4477206437064285,S3,Conceder,0.013553299359045923,nWLm4mWZ8,False,False,False,,2068083530345147677,0.8796082622363073,0.8607781087720335,0.9061713788715299,0.9594433367484941
1564,Group14,0.5134253438516201,0.360655212413216,0.2575635375325395,0.6784104779331057,0.5959179108923629,DivideThePies7,Boulware,75.30977159726899,nBhjl0Hn6,False,False,False,,-7477562670322596373,0.8067399984538521,0.8244473120789167,0.9999999999999998,1.0
1565,Boulware,0.6784104779331057,0.1033618481111823,0.7038818054979346,0.5134253438516201,0.5959179108923629,DivideThePies7,Group14,0.4240910988301039,n8GxpUaqI,False,False,False,,-7477562670322596373,0.8067399984538521,0.8244473120789167,0.9999999999999998,1.0
1566,NashSeeker,0.3375967816738659,0.07570722106275866,0.28334048104565934,0.611087653055031,0.4743422173644485,S3,Conceder,0.015435200650244951,n6peU3vme,False,False,False,,3093195427653246270,0.9277929839206016,0.947582669441699,0.9600525399225622,1.0
1567,Conceder,0.611087653055031,0.4476007670352122,0.295957844007796,0.3375967816738659,0.4743422173644485,S3,NashSeeker,0.008045399794355035,nuRds4Vkp,False,False,False,,3093195427653246270,0.9277929839206016,0.947582669441699,0.9600525399225622,1.0
1568,Linear,0.07929580863575283,0.07929580863575283,0.0,0.34548652932839585,0.21239116898207433,DivideThePies9,MiCRO,0.015987800667062402,n7fE1UjuF,False,False,False,,3618261237462592225,0.7106546150484512,0.7268834086624867,0.4018936716216269,0.7584553619444803
1569,MiCRO,0.34548652932839585,0.34548652932839585,0.0,0.07929580863575283,0.21239116898207433,DivideThePies9,Linear,0.007681399816647172,nhv247WhS,False,False,False,,3618261237462592225,0.7106546150484512,0.7268834086624867,0.4018936716216269,0.7584553619444803
1570,Group14,0.5934782878636367,0.5934782878636367,0.0,0.2363680493150263,0.4149231685893315,S2,RVFitter,0.26317279995419085,nlg851OYw,False,False,False,,242868782948123282,0.8882819948127445,0.9089278514253087,0.7624504350551754,0.9148086702670377
1571,RVFitter,0.2363680493150263,0.2363680493150263,0.0,0.5934782878636367,0.4149231685893315,S2,Group14,5.419994704425335e-05,nLtr9c1mJ,False,False,False,,242868782948123282,0.8882819948127445,0.9089278514253087,0.7624504350551754,0.9148086702670377
1572,NashSeeker,0.35378635672597536,0.07570722106275866,0.30085611615721386,0.5924372216192237,0.47311178917259955,S3,RVFitter,0.015969399362802505,ngIXYqWGP,False,False,False,,-3367697705855364049,0.9103295802845742,0.9301192658056716,0.9575621950459449,1.0
1573,RVFitter,0.5924372216192237,0.4476007670352122,0.2621952492704566,0.35378635672597536,0.47311178917259955,S3,NashSeeker,0.05865929997526109,nv2IRGUrd,False,False,False,,-3367697705855364049,0.9103295802845742,0.9301192658056716,0.9575621950459449,1.0
1574,Boulware,0.39217590559204835,0.058395292877694384,0.35448061186359275,0.6237846530118123,0.5079802793019303,S0,MiCRO,0.855178302153945,np3xZ6gvl,False,False,False,,-8651077842864660222,1.0,0.905586752490273,0.9274577649868601,1.0
1575,MiCRO,0.6237846530118123,0.46848865432818726,0.2921781443580212,0.39217590559204835,0.5079802793019303,S0,Boulware,0.4209094939287752,n0l1IZBT9,False,False,False,,-8651077842864660222,1.0,0.905586752490273,0.9274577649868601,1.0
1576,MiCRO,0.4338288394846307,0.058395292877694384,0.3987167266339621,0.6016012024548197,0.5177150209697252,S0,MiCRO,0.027200100594200194,n08Jc0ohM,False,False,False,,-1876898886101418332,0.9666303103065494,0.8722170627968223,0.945231214307264,1.0
1577,MiCRO,0.6016012024548197,0.46848865432818726,0.25044159303576596,0.4338288394846307,0.5177150209697252,S0,MiCRO,0.024763897759839892,nM9eIkNI1,False,False,False,,-1876898886101418332,0.9666303103065494,0.8722170627968223,0.945231214307264,1.0
1578,Group14,0.3322763834132924,0.3322763834132924,0.0,0.2189715796134892,0.2756239815133908,S8,MiCRO,1.649047200102359,naEKYi0BS,False,False,False,,3486170180403802798,0.485432906469185,0.629899842135895,0.3686733314643701,0.680908175294591
